-144.9689,66.254,44.29
-155.0797,66.8738,59.38
-152.1637,63.5032,61.1
-149.0745,64.1393,92.09
-165.1936,61.8729,40.65
-164.2444,60.8988,36.01
-151.7177,63.2485,92.0
-135.4666,57.1611,168.61
-163.67,60.1464,35.49
-153.0459,67.9178,101.43
-161.033,67.4836,34.3
-154.3779,69.2189,31.55
-160.0205,61.8137,46.92
-143.6705,65.5876,93.72
-158.8569,59.4531,102.74
-142.7283,64.429,58.87
-131.2614,56.2025,440.37
-157.0277,59.1766,79.39
-143.4935,62.8897,59.29
-163.3305,54.8135,43.97
-161.4007,67.2581,31.47
-161.998,59.1735,42.72
-155.3464,57.7557,52.02
-162.0998,65.3817,17.5
-143.1816,63.496,42.7
-166.7193,65.7942,21.54
-158.0728,67.8726,46.49
-160.6602,68.5491,49.09
-158.7035,61.2832,62.95
-156.7451,62.7021,58.94
-144.2553,62.8172,120.08
-155.6528,64.2928,49.77
-152.1414,66.8253,57.19
-161.3231,62.4596,55.51
-159.2665,67.296,35.21
-141.4913,66.5729,63.72
-157.8085,59.612,82.32
-162.214,63.4124,40.95
-151.1968,61.9142,53.29
-149.7805,61.9205,94.05
-145.045,64.7912,100.69
-134.2565,57.7465,239.18
-134.6879,56.6913,247.53
-151.3117,66.7306,56.98
-142.2748,62.4598,57.42
-141.3066,62.5875,32.27
-154.2237,65.048,68.31
-158.1355,64.2458,52.95
-150.1269,60.5631,59.32
-152.6211,61.6869,145.1
-165.701,68.6687,43.35
-158.1041,65.3687,76.63
-131.4236,55.5742,317.96
-160.2033,67.1805,43.87
-163.7941,65.9156,10.18
-159.5906,65.8235,36.67
-144.3761,67.9051,40.02
-154.0236,60.7423,90.21
-141.6839,62.1153,55.51
-147.7781,69.7463,31.24
-145.1425,67.6089,50.97
-156.8514,69.6599,28.14
-152.5611,68.7518,65.43
-141.5356,63.366,49.16
-146.3653,64.987,103.69
-161.028,63.1402,72.09
-166.6458,53.8141,51.78
-160.4235,64.6247,51.09
-156.0987,65.1587,67.77
-148.647,61.3012,140.25
-157.0911,67.8929,55.09
-141.3208,67.3662,47.42
-144.7514,66.2837,42.49
-156.3734,67.2358,84.72
-150.9692,59.715,51.11
-143.5013,60.5025,267.61
-142.4625,65.0828,74.06
-156.1221,58.9875,85.65
-164.9046,61.3086,37.87
-157.9604,60.8921,60.05
-155.0066,70.4809,23.73
-159.0195,70.4598,21.52
-159.1796,60.478,63.92
-158.1811,62.5849,51.71
-141.4327,66.6956,61.13
-151.3664,67.232,63.05
-145.7914,63.5796,100.48
-142.4061,67.6138,43.91
-137.9889,58.9292,184.06
-142.0845,65.2652,67.58
-146.6227,67.385,50.42
-149.8655,68.6258,49.97
-151.1761,59.2226,75.66
-163.2793,54.9016,45.41
-158.927,66.6376,32.5
-142.7256,64.6812,84.32
-142.2905,69.7777,30.86
-152.7893,68.7116,58.1
-162.469,65.2787,23.37
-155.6314,69.0019,41.12
-144.4339,68.6271,93.99
-152.3742,66.4529,48.95
-162.2705,60.949,36.53
-155.807,68.2876,71.68
-162.7142,62.2566,47.05
-159.8718,62.9,47.34
-158.2823,58.8096,86.35
-133.303,55.5391,155.46
-162.3485,54.638,45.99
-163.8894,68.1437,30.84
-162.1257,65.1295,24.16
-145.4447,61.2235,111.7
-160.5668,65.2441,32.43
-154.7841,64.0096,64.69
-160.6572,59.4155,83.64
-144.3984,60.3604,146.89
-176.1686,52.0413,54.02
-132.8582,54.8446,198.33
-154.4258,58.9628,116.24
-142.9362,68.4123,62.68
-132.8156,55.449,201.16
-156.9024,62.4505,59.73
-155.6254,67.2029,78.0
-157.5014,59.0404,82.87
-163.3494,60.7959,36.73
-146.5791,66.0421,62.12
-163.2267,69.0687,33.35
-134.6824,58.2905,143.72
-160.034,55.9515,152.37
-158.7342,63.813,66.59
-149.1969,63.977,90.55
-159.6305,61.1241,65.34
-168.1479,53.4181,92.73
-149.3001,65.6853,63.06
-156.7838,58.1879,74.88
-135.306,57.6105,209.63
-162.9111,67.9011,27.27
-160.7535,61.1153,42.92
-143.5109,60.21,141.18
-147.8475,64.969,88.02
-152.4893,66.2459,49.34
-153.7662,61.0317,92.6
-177.6226,51.8486,45.37
-165.6027,65.5839,20.33
-156.868,61.1262,65.41
-157.7191,70.7015,21.49
-152.9311,65.4597,59.28
-141.9302,62.1786,56.79
-157.2855,60.9927,66.62
-163.2081,65.6984,10.04
-160.7331,60.2016,49.21
-132.2252,56.5638,271.27
-145.6786,67.6358,53.45
-163.37,62.9255,42.32
-147.5824,67.424,55.5
-154.5656,62.52,55.25
-150.2344,68.4242,72.3
-134.1417,57.9445,160.29
-147.8536,63.5955,103.42
-164.7317,61.5736,39.16
-157.304,57.8436,71.46
-160.3039,69.3631,32.76
-148.0387,63.1457,123.35
-160.8518,65.1902,29.45
-156.4892,65.1115,63.93
-155.9433,61.5147,65.22
-155.5957,68.4571,60.07
-155.844,70.3055,23.77
-155.3418,65.8315,56.23
-149.298,69.8332,24.56
-150.2029,67.1681,74.39
-163.2262,65.1523,18.96
-156.2453,58.4057,81.76
-150.6858,68.3914,79.6
-154.3656,60.8659,66.95
-148.519,68.0854,78.01
-155.0273,70.9466,22.71
-153.0685,64.3403,46.31
-141.1552,69.6589,28.12
-151.5289,65.5272,52.68
-157.5517,61.0689,60.74
-150.9091,64.8101,56.47
-145.9385,61.3365,163.32
-159.4078,65.413,54.39
-153.8134,67.6697,81.58
-141.501,66.9977,58.84
-144.2213,64.6155,108.78
-153.4461,64.6323,52.29
-148.8922,63.5516,101.24
-166.4389,60.2943,26.56
-155.804,60.6063,71.45
-157.6463,69.4774,30.31
-160.3935,62.3376,43.68
-161.8774,68.1198,32.47
-147.5109,61.7514,82.93
-142.7084,66.1967,58.05
-149.5531,59.7993,67.26
-130.4627,55.7311,297.58
-154.74,66.0017,62.2
-164.3519,60.4301,33.6
-161.3914,68.7309,40.49
-131.1119,55.8201,263.68
-131.0957,56.2136,403.44
-159.8289,63.151,57.34
-154.4023,70.6947,23.85
-160.8926,69.3841,32.45
-132.5381,55.3965,207.17
-144.6681,67.415,47.05
-144.9343,69.1192,123.45
-146.5951,63.7467,98.3
-158.4158,59.2199,76.35
-153.2075,66.251,51.91
-147.4716,60.2533,158.61
-141.0117,68.6212,54.75
-130.0477,55.9986,131.88
-166.2623,68.4175,32.36
-160.0292,64.599,74.27
-146.6771,62.6678,61.07
-156.2299,59.3997,77.31
-145.761,70.0921,29.12
-153.0274,62.7247,81.44
-163.8568,68.061,27.57
-162.8172,67.9481,28.41
-142.7029,69.4191,52.54
-143.6838,68.2459,50.4
-159.0213,69.9094,24.35
-135.4558,57.3318,182.4
-158.1315,60.224,91.85
-160.2724,64.381,69.39
-142.7862,68.7427,81.78
-135.0312,58.9917,112.39
-145.3308,66.7354,29.41
-156.7121,66.397,55.91
-160.3806,64.0019,61.9
-157.2527,66.5955,54.64
-156.678,65.0253,62.28
-162.7879,68.4984,36.32
-148.0787,60.1569,134.47
-160.5878,55.2961,54.44
-166.0319,54.1364,61.06
-158.7258,69.0316,44.77
-156.5172,69.8334,25.48
-143.0996,67.7866,49.61
-153.559,63.5967,60.42
-160.5354,62.5807,40.65
-148.7112,66.1256,59.44
-165.3204,65.3936,20.53
-147.2469,68.2931,84.32
-145.1222,62.3718,47.29
-134.1821,58.2976,261.81
-146.9424,61.1416,218.06
-153.6192,66.1692,64.25
-144.9723,67.4736,49.64
-150.8291,68.1426,122.99
-162.0632,61.8364,44.15
-159.4541,56.5624,71.52
-148.5771,64.2471,72.3
-148.3883,63.7413,104.38
-162.1741,65.2943,18.91
-143.7105,63.8691,43.98
-136.1856,59.0307,107.33
-145.7078,65.8742,78.36
-153.9451,56.8928,64.49
-134.1874,56.7381,181.32
-159.754,59.4168,97.94
-153.6538,63.4727,63.1
-142.8183,62.9651,47.56
-155.2386,59.1232,103.34
-158.8749,56.7535,53.86
-165.2442,65.9469,17.78
-159.9123,65.4366,46.84
-146.7256,62.0875,58.74
-151.0127,66.6005,60.32
-141.5633,66.1973,58.39
-143.9864,64.7263,116.57
-143.6528,69.9444,33.06
-143.8067,62.242,65.88
-141.3095,62.7986,39.09
-145.0515,63.5369,114.27
-148.8476,60.6035,135.53
-145.0158,67.3495,44.02
-154.5231,65.2963,71.43
-153.005,57.8833,57.9
-150.6849,60.0809,40.45
-150.1563,60.3154,88.66
-162.2044,62.3702,45.09
-159.9525,63.7697,78.46
-141.5131,61.4266,87.6
-149.8513,70.0576,23.87
-144.0449,62.3426,106.21
-156.5566,59.3938,77.34
-158.9336,56.6264,67.52
-155.8986,63.6682,57.88
-163.5083,61.6207,40.78
-155.0122,70.6078,23.4
-164.8226,60.5606,33.28
-143.2493,62.2847,66.28
-154.3366,58.0938,59.78
-158.3448,64.3646,47.53
-149.746,68.665,47.16
-151.531,59.9336,66.78
-148.1898,63.318,78.93
-145.216,60.7918,165.22
-153.6085,59.8732,208.85
-158.7344,59.1672,76.16
-156.5863,60.842,70.79
-160.4836,66.1659,25.23
-156.0918,69.0392,39.26
-155.0743,64.1736,45.62
-142.4776,60.2505,145.55
-156.1659,58.4071,77.66
-163.2831,67.7128,28.59
-150.209,61.3111,46.02
-152.022,62.8388,169.92
-160.3428,59.057,77.11
-158.5594,63.9015,68.24
-165.8519,68.7438,43.9
-150.5204,65.5916,73.22
-140.5253,59.8132,254.85
-150.9418,63.6076,92.81
-152.3767,66.4113,50.17
-149.9409,66.1192,61.45
-145.8016,62.871,59.58
-152.7412,65.2506,55.0
-146.0768,63.2197,74.98
-154.1502,69.6818,26.39
-151.0137,67.5185,64.06
-149.9545,68.0827,104.41
-143.0102,67.7385,50.14
-154.6513,66.5429,55.64
-141.0291,63.871,70.69
-155.4915,68.5837,52.44
-161.9303,59.9277,41.41
-142.3743,68.1634,52.9
-153.3832,67.5434,81.12
-154.6835,63.7615,49.62
-162.4333,61.5646,41.75
-155.3561,62.0595,64.14
-144.5531,60.4131,92.46
-147.9896,65.6832,93.39
-159.2545,59.8942,129.23
-170.0225,63.3587,19.94
-156.8713,62.1198,57.09
-145.3163,62.0081,43.76
-155.8816,70.7706,22.4
-152.6758,64.5447,54.95
-161.1041,65.0121,31.83
-136.3275,59.3936,61.44
-149.8933,68.4586,56.3
-141.5291,65.6023,78.57
-164.1405,62.2039,39.48
-144.7699,66.8312,31.64
-154.588,68.3796,78.64
-161.3147,70.0031,23.44
-145.462,65.3587,96.91
-159.1721,65.7541,43.57
-141.6684,68.4552,63.98
-155.0405,68.545,56.38
-148.6351,60.3463,244.81
-155.4692,68.207,73.8
-163.5354,65.7631,9.97
-164.8454,61.9002,39.51
-134.5526,58.6592,470.65
-159.6849,63.3644,71.73
-141.318,68.4728,51.93
-155.0127,59.7044,69.61
-141.613,62.067,55.1
-141.3255,68.9003,80.43
-148.8994,64.0504,99.2
-155.9942,65.077,75.76
-141.7786,66.637,55.84
-160.0205,63.1849,56.67
-155.5932,58.0428,72.56
-165.2881,68.2705,33.84
-142.0236,64.2488,61.11
-162.8881,67.523,33.46
-162.5394,61.3079,39.37
-160.4386,69.8658,24.35
-156.3111,62.9581,67.25
-164.4927,62.1783,39.35
-155.3972,62.9697,48.24
-161.4762,63.4514,45.39
-151.9143,61.761,139.57
-156.5448,68.9914,39.31
-156.83,63.612,58.01
-150.1093,67.0825,65.9
-157.1585,71.0935,21.24
-134.9538,58.98,113.0
-141.6957,67.9464,54.29
-166.9395,65.3954,20.56
-166.3787,65.9478,21.3
-154.4252,65.3796,65.6
-152.9133,68.461,78.86
-159.1689,70.5831,21.09
-160.3153,70.2939,22.41
-149.2472,70.0856,23.8
-154.9738,61.1939,79.84
-131.5046,55.1941,220.0
-147.1516,69.0478,87.29
-150.1986,62.8441,140.5
-155.5617,64.3766,53.62
-152.8682,66.9985,64.59
-143.6454,62.9844,88.2
-156.8458,57.9792,72.07
-155.3899,64.793,50.52
-161.8801,62.5135,46.77
-156.1968,60.1453,69.88
-163.5823,61.5738,40.38
-149.0271,63.307,80.91
-164.1839,68.5927,35.14
-158.1031,66.0348,43.68
-154.7515,66.4176,52.53
-150.8771,61.5762,56.87
-151.379,67.107,61.88
-133.6268,55.5106,210.73
-156.7894,71.1416,21.35
-136.1133,58.0758,220.18
-158.7661,62.2764,53.45
-146.5282,67.3389,54.88
-151.8696,63.7065,51.76
-143.731,64.0802,65.05
-149.3767,61.6591,64.23
-144.4362,65.4257,77.66
-150.8199,66.4719,77.98
-157.1372,62.9842,67.39
-156.1746,64.8671,66.95
-152.8573,67.2486,86.42
-160.8285,69.9791,23.54
-145.0788,67.4792,49.48
-163.0355,68.8666,33.29
-154.2775,70.5256,24.25
-161.2662,61.4637,42.84
-142.3062,69.2659,90.28
-157.2227,70.6681,21.83
-141.6369,60.8906,145.76
-135.7797,58.2418,148.11
-162.7011,64.4292,35.28
-164.4202,64.6154,28.71
-149.3996,69.9203,24.29
-152.4044,60.7744,132.12
-173.3012,52.0904,48.51
-163.2314,68.4757,32.67
-153.8658,57.7629,40.62
-148.0203,61.857,96.54
-147.0568,70.1869,25.06
-157.3119,57.0968,66.34
-162.0898,65.0059,25.88
-145.206,65.219,95.57
-148.1835,62.4037,110.13
-154.033,69.9347,25.38
-138.1667,59.0793,259.08
-158.1075,67.4116,54.43
-158.7344,59.7479,130.98
-158.6559,70.4691,21.61
-144.276,63.3207,105.58
-144.0499,64.2691,81.31
-150.4148,62.5595,95.28
-154.5972,64.1347,61.18
-154.8366,65.8349,58.7
-150.5234,61.6093,49.2
-136.4408,59.0234,118.57
-150.5099,66.4656,72.35
-138.3332,59.6105,335.07
-163.4834,61.5388,40.29
-159.1094,63.8008,62.6
-155.9906,58.12,80.8
-143.3176,66.4909,49.75
-153.5274,59.7488,159.41
-156.8675,62.0785,58.52
-159.598,56.5142,78.35
-149.5936,64.4875,61.86
-135.377,58.5263,322.43
-154.4431,66.5019,61.04
-154.0214,57.4316,52.31
-161.1427,59.7644,47.25
-141.483,64.3737,61.98
-157.8903,60.314,72.4
-133.4254,58.0427,359.5
-154.388,69.85,25.78
-160.3708,59.6376,102.95
-159.7924,62.4878,45.77
-141.0643,63.5785,48.64
-143.5046,68.4048,66.19
-157.8322,59.8185,85.87
-148.3773,69.2166,51.94
-157.3698,60.1624,79.79
-150.5345,63.889,79.17
-149.4391,67.2746,67.42
-165.2463,61.2812,37.64
-147.8201,61.973,83.35
-141.1983,64.1389,63.48
-150.4879,59.5788,97.73
-144.4571,67.1083,39.44
-152.2708,66.4518,49.31
-160.1822,68.4402,43.02
-145.3117,62.3417,48.33
-156.3041,61.6748,61.75
-157.717,69.1813,36.43
-146.2337,65.1059,104.82
-152.8947,68.88,46.46
-152.82,70.4376,25.09
-159.6107,56.5968,67.03
-159.0652,64.6336,104.33
-158.8248,64.9323,77.31
-152.563,66.7878,53.59
-147.3387,66.2841,50.23
-156.1598,71.1071,21.85
-153.7215,66.1694,72.69
-149.0561,64.8038,62.03
-160.7283,68.7993,38.77
-155.8288,58.0396,87.77
-131.1966,55.4403,310.61
-148.9063,62.3896,156.17
-151.2205,66.6041,55.69
-159.7575,59.9149,86.3
-147.4507,70.0738,25.12
-156.0708,66.115,62.75
-156.8962,67.1442,64.42
-163.1562,54.9954,41.65
-146.6788,64.543,79.17
-162.7515,61.1277,37.95
-154.8993,64.6722,49.81
-145.389,63.3481,117.48
-157.1002,70.6701,21.91
-157.1794,67.724,64.71
-163.3113,64.8121,23.0
-131.0286,55.5826,273.2
-135.8458,59.498,84.63
-151.2923,61.8332,62.86
-164.8501,60.6422,42.1
-150.1551,62.4699,89.51
-159.2571,60.4335,80.08
-144.3029,67.521,42.63
-150.6329,61.4049,52.21
-165.0144,68.1608,33.14
-158.8668,63.4766,64.99
-143.531,65.1581,106.45
-140.9316,60.2761,339.29
-161.7192,55.8116,54.36
-156.3819,60.3905,68.34
-156.3873,65.0715,63.6
-169.3065,63.2654,17.32
-163.4965,61.8722,42.12
-149.8401,64.1206,78.82
-154.5131,64.7569,45.11
-149.7049,65.0309,63.72
-153.8497,61.5281,123.38
-161.5018,62.4504,50.64
-142.1919,60.0995,146.68
-141.7445,65.5769,81.68
-151.3016,62.7444,179.54
-141.003,66.7046,66.3
-155.4982,64.9995,97.14
-157.5512,65.7148,53.19
-155.758,62.883,50.97
-132.981,55.8293,171.77
-159.3788,67.837,44.65
-152.0162,68.4951,61.7
-144.6532,62.4254,53.66
-155.2408,61.3986,70.62
-150.5552,61.3201,51.06
-166.3587,65.2309,18.85
-154.2823,61.1143,67.35
-155.6448,65.8287,55.24
-157.7683,59.9861,87.06
-145.7326,66.7979,33.26
-143.6913,67.1473,42.97
-162.1767,60.2462,38.89
-160.4369,65.5414,30.47
-147.2796,65.6967,96.57
-148.506,64.6189,59.71
-134.3829,57.8104,305.32
-165.2338,61.492,39.77
-150.7536,68.7282,54.23
-151.1465,61.4991,69.61
-147.6895,65.6716,101.34
-161.4249,55.4545,59.43
-155.1042,67.4575,88.31
-147.738,63.258,89.51
-146.2574,65.7342,100.35
-151.9993,68.7045,55.31
-162.0305,60.3384,38.59
-150.0364,68.9658,48.24
-150.723,60.5374,47.08
-150.1961,68.6752,53.12
-155.5822,64.7497,51.11
-142.0729,60.8875,141.7
-149.8386,66.7838,108.43
-156.9444,61.9527,58.19
-155.1117,60.2001,68.69
-155.3298,67.6646,74.05
-168.3662,53.4322,56.76
-156.2597,67.1539,64.38
-159.0124,69.8674,24.9
-156.55,62.54,55.04
-144.48,60.9512,107.59
-150.3148,66.378,75.8
-143.3032,60.0678,126.65
-157.6339,63.3044,61.09
-155.1187,67.7914,79.1
-150.4504,63.8041,91.26
-164.0222,68.4748,34.3
-144.4636,62.1621,58.45
-149.6948,65.738,60.45
-162.4871,65.9897,3.29
-160.2319,69.5345,28.35
-134.9911,56.5677,229.55
-154.3772,69.1769,35.44
-154.7213,65.2955,59.61
-147.8496,64.5109,66.15
-145.7985,67.2631,44.03
-155.014,65.1694,61.39
-163.8455,68.3154,32.55
-147.7516,68.0596,82.96
-154.8439,62.8083,50.04
-153.7932,56.8512,63.76
-155.7042,63.5462,61.82
-159.316,64.4172,124.19
-151.3891,68.0681,117.79
-153.4051,57.3473,79.82
-150.5557,67.7189,99.08
-147.0271,65.1014,94.31
-162.6797,60.5482,36.38
-159.8503,62.3193,46.38
-155.5458,58.7473,75.05
-149.4689,65.2739,93.06
-141.5119,69.2126,74.87
-149.8337,64.8266,59.98
-152.9983,60.8628,231.31
-149.6751,67.7828,107.31
-151.9781,62.1344,69.72
-149.8577,62.0057,93.26
-152.8591,67.2069,88.02
-163.9328,67.9721,27.27
-163.1891,62.937,42.96
-155.2155,67.5402,75.85
-165.0879,64.5686,34.11
-154.6504,62.2713,68.68
-143.2305,68.5155,76.97
-160.4049,63.2519,68.61
-143.0287,62.8972,58.45
-146.4116,65.9089,63.98
-156.1907,65.0744,66.52
-156.8038,61.3759,62.86
-155.3905,58.8733,119.28
-143.5974,67.6484,44.38
-164.5347,66.5004,18.87
-159.3782,64.7478,107.75
-141.0149,69.2631,84.63
-161.208,61.5915,44.33
-156.0149,63.9982,49.15
-163.4343,62.2525,42.49
-144.3852,68.7516,93.6
-151.5494,59.6856,76.03
-144.7137,64.6042,120.87
-141.3374,67.1126,52.68
-156.0152,66.7401,63.13
-145.809,66.2145,43.07
-141.138,63.6271,51.72
-164.6061,68.7801,35.07
-164.8882,67.8721,26.78
-145.0585,60.7398,212.65
-153.3387,65.0882,45.18
-162.0918,68.785,34.22
-144.5937,69.6964,43.65
-165.6028,66.3014,20.46
-143.5064,69.4671,54.16
-142.6785,68.4808,64.99
-158.9907,68.6459,50.31
-157.3285,61.4058,62.24
-161.3441,55.4178,64.05
-149.1437,65.4308,81.0
-158.7719,61.7371,49.04
-161.428,68.4764,38.24
-141.4289,64.4959,75.61
-167.5473,65.5985,26.72
-159.1944,61.0998,51.44
-155.5533,65.9959,51.94
-154.1818,58.5909,93.2
-160.1205,68.1902,45.24
-162.6619,60.7997,36.24
-157.1271,68.1853,51.26
-161.6863,69.31,33.26
-146.7091,68.9883,102.85
-144.2432,66.2541,45.9
-148.7699,63.7135,80.24
-141.5594,64.4222,72.75
-148.4827,69.7686,27.11
-160.8507,59.1559,73.8
-144.657,63.8891,43.97
-148.1218,68.3665,94.17
-141.0311,68.1532,41.34
-155.6929,61.7249,62.14
-158.5336,68.6161,48.72
-143.6927,64.4551,87.09
-147.2826,64.8623,77.92
-161.4268,60.2898,41.57
-156.8943,61.4155,62.48
-153.5047,66.8349,55.28
-153.3877,62.8509,63.01
-135.2616,59.3277,94.06
-163.0812,61.0646,37.65
-158.4806,68.3236,61.83
-144.739,61.8461,48.64
-149.1443,62.0245,137.39
-149.3349,62.5286,134.1
-143.236,66.9497,45.18
-161.0505,65.9751,15.56
-149.1915,63.437,99.67
-160.5854,66.1618,25.66
-150.7164,62.2766,90.87
-146.8797,65.6794,103.54
-159.3729,54.9835,56.64
-153.6397,64.6329,44.69
-150.891,67.6417,77.5
-147.0936,62.4386,64.99
-156.6954,58.0654,72.35
-154.5035,58.7556,111.1
-155.0286,62.8899,49.16
-160.9991,67.3591,32.27
-130.2548,55.333,263.7
-165.4312,65.1749,23.81
-151.078,65.0625,54.22
-152.4823,66.3707,50.14
-151.5871,69.4556,25.77
-149.5588,68.4505,63.03
-148.3766,60.3773,244.36
-163.3734,60.8778,36.92
-157.1804,62.5275,63.29
-142.0583,69.7627,30.0
-137.0291,59.0179,91.96
-149.504,69.3743,37.16
-150.8122,69.1493,37.52
-158.0199,70.3142,22.49
-150.5433,67.0085,71.86
-144.0367,62.0909,78.59
-148.7524,64.3364,67.01
-171.5577,63.5241,21.03
-142.9304,60.918,87.13
-155.9678,59.1142,86.34
-161.93,67.2341,31.46
-153.6749,70.0609,25.03
-149.7262,60.3853,57.77
-146.8346,63.925,78.53
-171.306,52.4828,50.98
-161.117,67.3961,33.55
-154.2155,63.97,52.75
-157.9136,70.401,22.22
-152.9014,66.2076,49.38
